time,tide
2018-06-25 01:00:00+10:00,0.5110000000000001
2018-06-25 02:00:00+10:00,0.6220000000000001
2018-06-25 03:00:00+10:00,0.805
2018-06-25 04:00:00+10:00,1.0050000000000001
2018-06-25 05:00:00+10:00,1.1660000000000001
2018-06-25 06:00:00+10:00,1.2440000000000002
2018-06-25 07:00:00+10:00,1.218
2018-06-25 08:00:00+10:00,1.096
2018-06-25 09:00:00+10:00,0.913
2018-06-25 10:00:00+10:00,0.7200000000000001
2018-06-25 11:00:00+10:00,0.5740000000000001
2018-06-25 12:00:00+10:00,0.5190000000000001
2018-06-25 13:00:00+10:00,0.5800000000000001
2018-06-25 14:00:00+10:00,0.7510000000000001
2018-06-25 15:00:00+10:00,0.9970000000000001
2018-06-25 16:00:00+10:00,1.2650000000000001
2018-06-25 17:00:00+10:00,1.492
2018-06-25 18:00:00+10:00,1.624
2018-06-25 19:00:00+10:00,1.6280000000000001
2018-06-25 20:00:00+10:00,1.5020000000000002
2018-06-25 21:00:00+10:00,1.2730000000000001
2018-06-25 22:00:00+10:00,0.9940000000000001
2018-06-25 23:00:00+10:00,0.7280000000000001
2018-06-26 00:00:00+10:00,0.532
2018-06-26 01:00:00+10:00,0.44700000000000006
2018-06-26 02:00:00+10:00,0.4830000000000001
2018-06-26 03:00:00+10:00,0.6230000000000001
2018-06-26 04:00:00+10:00,0.8240000000000001
2018-06-26 05:00:00+10:00,1.0290000000000001
2018-06-26 06:00:00+10:00,1.181
2018-06-26 07:00:00+10:00,1.2400000000000002
2018-06-26 08:00:00+10:00,1.191
2018-06-26 09:00:00+10:00,1.05
2018-06-26 10:00:00+10:00,0.8600000000000001
2018-06-26 11:00:00+10:00,0.6760000000000002
2018-06-26 12:00:00+10:00,0.556
2018-06-26 13:00:00+10:00,0.54
2018-06-26 14:00:00+10:00,0.6420000000000001
2018-06-26 15:00:00+10:00,0.8470000000000001
2018-06-26 16:00:00+10:00,1.113
2018-06-26 17:00:00+10:00,1.3780000000000001
2018-06-26 18:00:00+10:00,1.582
2018-06-26 19:00:00+10:00,1.673
2018-06-26 20:00:00+10:00,1.6270000000000002
2018-06-26 21:00:00+10:00,1.452
2018-06-26 22:00:00+10:00,1.1860000000000002
2018-06-26 23:00:00+10:00,0.8890000000000001
2018-06-27 00:00:00+10:00,0.6260000000000001
2018-06-27 01:00:00+10:00,0.45400000000000007
2018-06-27 02:00:00+10:00,0.40600000000000014
2018-06-27 03:00:00+10:00,0.4810000000000001
2018-06-27 04:00:00+10:00,0.653
2018-06-27 05:00:00+10:00,0.8700000000000001
2018-06-27 06:00:00+10:00,1.0730000000000002
2018-06-27 07:00:00+10:00,1.207
2018-06-27 08:00:00+10:00,1.237
2018-06-27 09:00:00+10:00,1.159
2018-06-27 10:00:00+10:00,0.9970000000000001
2018-06-27 11:00:00+10:00,0.802
2018-06-27 12:00:00+10:00,0.6340000000000001
2018-06-27 13:00:00+10:00,0.546
2018-06-27 14:00:00+10:00,0.5720000000000001
2018-06-27 15:00:00+10:00,0.7160000000000001
2018-06-27 16:00:00+10:00,0.9520000000000001
2018-06-27 17:00:00+10:00,1.229
2018-06-27 18:00:00+10:00,1.4820000000000002
2018-06-27 19:00:00+10:00,1.6510000000000002
2018-06-27 20:00:00+10:00,1.693
2018-06-27 21:00:00+10:00,1.593
2018-06-27 22:00:00+10:00,1.372
2018-06-27 23:00:00+10:00,1.0770000000000002
2018-06-28 00:00:00+10:00,0.774
2018-06-28 01:00:00+10:00,0.53
2018-06-28 02:00:00+10:00,0.39500000000000013
2018-06-28 03:00:00+10:00,0.3910000000000001
2018-06-28 04:00:00+10:00,0.508
2018-06-28 05:00:00+10:00,0.7080000000000001
2018-06-28 06:00:00+10:00,0.933
2018-06-28 07:00:00+10:00,1.124
2018-06-28 08:00:00+10:00,1.23
2018-06-28 09:00:00+10:00,1.225
2018-06-28 10:00:00+10:00,1.116
2018-06-28 11:00:00+10:00,0.937
2018-06-28 12:00:00+10:00,0.7450000000000001
2018-06-28 13:00:00+10:00,0.5990000000000001
2018-06-28 14:00:00+10:00,0.55
2018-06-28 15:00:00+10:00,0.6200000000000001
2018-06-28 16:00:00+10:00,0.803
2018-06-28 17:00:00+10:00,1.0610000000000002
2018-06-28 18:00:00+10:00,1.3370000000000002
2018-06-28 19:00:00+10:00,1.565
2018-06-28 20:00:00+10:00,1.691
2018-06-28 21:00:00+10:00,1.679
2018-06-28 22:00:00+10:00,1.528
2018-06-28 23:00:00+10:00,1.268
2018-06-29 00:00:00+10:00,0.9580000000000001
2018-06-29 01:00:00+10:00,0.6660000000000001
2018-06-29 02:00:00+10:00,0.45500000000000007
2018-06-29 03:00:00+10:00,0.3650000000000001
2018-06-29 04:00:00+10:00,0.40800000000000014
2018-06-29 05:00:00+10:00,0.5610000000000002
2018-06-29 06:00:00+10:00,0.7790000000000001
2018-06-29 07:00:00+10:00,1.0010000000000001
2018-06-29 08:00:00+10:00,1.169
2018-06-29 09:00:00+10:00,1.2400000000000002
2018-06-29 10:00:00+10:00,1.199
2018-06-29 11:00:00+10:00,1.0630000000000002
2018-06-29 12:00:00+10:00,0.8750000000000001
2018-06-29 13:00:00+10:00,0.6950000000000001
2018-06-29 14:00:00+10:00,0.5810000000000001
2018-06-29 15:00:00+10:00,0.5740000000000001
2018-06-29 16:00:00+10:00,0.6860000000000002
2018-06-29 17:00:00+10:00,0.8990000000000001
2018-06-29 18:00:00+10:00,1.167
2018-06-29 19:00:00+10:00,1.4280000000000002
2018-06-29 20:00:00+10:00,1.62
2018-06-29 21:00:00+10:00,1.695
2018-06-29 22:00:00+10:00,1.6300000000000001
2018-06-29 23:00:00+10:00,1.435
2018-06-30 00:00:00+10:00,1.1520000000000001
